(812,"""Immensea""","""CJNF-J""",7,3,"""None""","""No Name""","""Scintillating Hemorphite""",0.27,"""Pellucid Crokite""",0.55,"""Sylvite""",0.18,"""None""",0,"""None""",1)
(813,"""Immensea""","""CJNF-J""",7,4,"""None""","""No Name""","""Platinoid Omber""",0.28,"""Pellucid Crokite""",0.24,"""Sylvite""",0.2,"""Zeolites""",0.28,"""None""",1)
(814,"""Immensea""","""CJNF-J""",7,5,"""None""","""No Name""","""Stable Veldspar""",0.15,"""Brilliant Gneiss""",0.33,"""Pellucid Crokite""",0.31,"""Sylvite""",0.2,"""None""",1)
(815,"""Immensea""","""CJNF-J""",7,6,"""None""","""No Name""","""Lustrous Hedbergite""",0.19,"""Flawless Arkonor""",0.34,"""Sylvite""",0.25,"""Bitumens""",0.22,"""None""",1)
(816,"""Immensea""","""CJNF-J""",7,7,"""None""","""No Name""","""Glossy Scordite""",0.18,"""Scintillating Hemorphite""",0.33,"""Zeolites""",0.49,"""None""",0,"""None""",1)
(817,"""Immensea""","""CJNF-J""",7,8,"""None""","""No Name""","""Sparkling Plagioclase""",0.27,"""Resplendant Kernite""",0.42,"""Euxenite""",0.22,"""Sperrylite""",0.09,"""None""",1)
(818,"""Immensea""","""CJNF-J""",7,9,"""None""","""No Name""","""Sparkling Plagioclase""",0.31,"""Dazzling Spodumain""",0.23,"""Zeolites""",0.46,"""None""",0,"""None""",1)
(819,"""Immensea""","""CJNF-J""",7,10,"""None""","""No Name""","""Sparkling Plagioclase""",0.28,"""Platinoid Omber""",0.24,"""Resplendant Kernite""",0.29,"""Zeolites""",0.18,"""None""",1)
(820,"""Immensea""","""CJNF-J""",7,11,"""None""","""No Name""","""Sparkling Plagioclase""",0.3,"""Brilliant Gneiss""",0.12,"""Jet Ochre""",0.28,"""Otavite""",0.29,"""None""",1)
(821,"""Immensea""","""CJNF-J""",7,12,"""None""","""No Name""","""Stable Veldspar""",0.19,"""Jet Ochre""",0.3,"""Pellucid Crokite""",0.26,"""Zeolites""",0.25,"""None""",1)
(822,"""Immensea""","""CJNF-J""",7,13,"""None""","""No Name""","""Resplendant Kernite""",0.17,"""Immaculate Jaspet""",0.32,"""Coesite""",0.21,"""Sylvite""",0.29,"""None""",1)
(823,"""Immensea""","""CJNF-J""",7,14,"""None""","""No Name""","""Stable Veldspar""",0.18,"""Sylvite""",0.16,"""Titanite""",0.22,"""Euxenite""",0.43,"""None""",1)
(824,"""Immensea""","""CJNF-J""",7,15,"""None""","""No Name""","""Sparkling Plagioclase""",0.2,"""Pellucid Crokite""",0.23,"""Bitumens""",0.27,"""Euxenite""",0.3,"""None""",1)
(825,"""Immensea""","""CJNF-J""",7,16,"""None""","""No Name""","""Scintillating Hemorphite""",0.33,"""Jet Ochre""",0.22,"""Flawless Arkonor""",0.29,"""Zeolites""",0.17,"""None""",1)
(826,"""Immensea""","""CJNF-J""",8,1,"""None""","""No Name""","""Immaculate Jaspet""",0.46,"""Sylvite""",0.3,"""Bitumens""",0.23,"""None""",0,"""None""",1)
(827,"""Immensea""","""CJNF-J""",8,2,"""None""","""No Name""","""Glossy Scordite""",0.3,"""Opulent Pyroxeres""",0.28,"""Sparkling Plagioclase""",0.2,"""Sylvite""",0.22,"""None""",1)
(828,"""Immensea""","""CJNF-J""",8,3,"""None""","""No Name""","""Opulent Pyroxeres""",0.23,"""Brilliant Gneiss""",0.23,"""Zeolites""",0.28,"""Euxenite""",0.25,"""None""",1)
(829,"""Immensea""","""CJNF-J""",8,4,"""None""","""No Name""","""Lustrous Hedbergite""",0.19,"""Sylvite""",0.21,"""Euxenite""",0.6,"""None""",0,"""None""",1)
(830,"""Immensea""","""CJNF-J""",8,5,"""None""","""No Name""","""Immaculate Jaspet""",0.32,"""Cubic Bistot""",0.22,"""Bitumens""",0.2,"""Zeolites""",0.26,"""None""",1)
(831,"""Immensea""","""CJNF-J""",8,6,"""None""","""No Name""","""Stable Veldspar""",0.31,"""Platinoid Omber""",0.24,"""Immaculate Jaspet""",0.27,"""Coesite""",0,"""None""",1)
(832,"""Immensea""","""CJNF-J""",8,7,"""None""","""No Name""","""Stable Veldspar""",0.25,"""Platinoid Omber""",0.23,"""Resplendant Kernite""",0.27,"""Zeolites""",0,"""None""",1)
(833,"""Immensea""","""CJNF-J""",8,8,"""None""","""No Name""","""Platinoid Omber""",0.26,"""Jet Ochre""",0.44,"""Coesite""",0.9,"""Zircon""",0.21,"""None""",1)
(834,"""Immensea""","""DY-P7Q""",3,1,"""None""","""No Name""","""Bitumens""",0.2,"""Jet Ochre""",0.26,"""Platinoid Omber""",0.23,"""Stable Veldspar""",0.31,"""None""",1)
(835,"""Immensea""","""DY-P7Q""",3,2,"""None""","""No Name""","""Coesite""",0.23,"""Immaculate Jaspet""",0.27,"""Scintillating Hemorphite""",0.17,"""Sylvite""",0.33,"""None""",1)
(836,"""Immensea""","""DY-P7Q""",3,3,"""None""","""No Name""","""Coesite""",0.57,"""Flawless Arkonor""",0.25,"""Platinoid Omber""",0.18,"""None""",0,"""None""",1)
(837,"""Immensea""","""DY-P7Q""",4,1,"""None""","""No Name""","""Coesite""",0.24,"""Euxenite""",0.25,"""Flawless Arkonor""",0.27,"""Jet Ochre""",0.24,"""None""",1)
(838,"""Immensea""","""DY-P7Q""",4,2,"""None""","""No Name""","""Euxenite""",0.22,"""Immaculate Jaspet""",0.25,"""Sperrylite""",0.09,"""Sylvite""",0.43,"""None""",1)
(839,"""Immensea""","""DY-P7Q""",4,3,"""None""","""No Name""","""Bitumens""",0.18,"""Dazzling Spodumain""",0.34,"""Immaculate Jaspet""",0.23,"""Jet Ochre""",0.24,"""None""",1)
(840,"""Immensea""","""DY-P7Q""",4,4,"""None""","""No Name""","""Dazzling Spodumain""",0.17,"""Sparkling Plagioclase""",0.26,"""Sylvite""",0.33,"""Zeolites""",0.23,"""None""",1)
(841,"""Immensea""","""DY-P7Q""",4,5,"""None""","""No Name""","""Brilliant Gneiss""",0.43,"""Euxenite""",0.18,"""Scintillating Hemorphite""",0.28,"""Vanadinite""",0.1,"""None""",1)
(842,"""Immensea""","""DY-P7Q""",4,6,"""None""","""No Name""","""Bitumens""",0.2,"""Brilliant Gneiss""",0.28,"""Dazzling Spodumain""",0.31,"""Opulent Pyroxeres""",0.21,"""None""",1)
(843,"""Immensea""","""DY-P7Q""",4,7,"""None""","""No Name""","""Platinoid Omber""",0.29,"""Resplendant Kernite""",0.5,"""Zeolites""",0.21,"""None""",0,"""None""",1)
(844,"""Immensea""","""DY-P7Q""",4,8,"""None""","""No Name""","""Bitumens""",0.66,"""Coesite""",0.16,"""Opulent Pyroxeres""",0.18,"""None""",0,"""None""",1)
(845,"""Immensea""","""DY-P7Q""",4,9,"""None""","""No Name""","""Flawless Arkonor""",0.2,"""Glossy Scordite""",0.26,"""Sylvite""",0.27,"""Zeolites""",0.26,"""None""",1)
(846,"""Immensea""","""DY-P7Q""",4,10,"""None""","""No Name""","""Platinoid Omber""",0.28,"""Resplendant Kernite""",0.19,"""Stable Veldspar""",0.33,"""Zeolites""",0.2,"""None""",1)
(847,"""Immensea""","""DY-P7Q""",4,11,"""None""","""No Name""","""Bitumens""",0.21,"""Brilliant Gneiss""",0.21,"""Immaculate Jaspet""",0.32,"""Zeolites""",0.26,"""None""",1)
(848,"""Immensea""","""DY-P7Q""",4,12,"""None""","""No Name""","""Coesite""",0.26,"""Scintillating Hemorphite""",0.2,"""Zeolites""",0.54,"""None""",0,"""None""",1)
(849,"""Immensea""","""DY-P7Q""",4,13,"""None""","""No Name""","""Platinoid Omber""",0.22,"""Sylvite""",0.21,"""Zeolites""",0.57,"""None""",0,"""None""",1)
(850,"""Immensea""","""DY-P7Q""",4,14,"""None""","""No Name""","""Euxenite""",0.29,"""Lustrous Hedbergite""",0.22,"""Platinoid Omber""",0.22,"""Scintillating Hemorphite""",0.26,"""None""",1)
(851,"""Immensea""","""DY-P7Q""",4,15,"""None""","""No Name""","""Opulent Pyroxeres""",0.27,"""Pellucid Crokite""",0.34,"""Stable Veldspar""",0.21,"""Zeolites""",0.17,"""None""",1)
(852,"""Immensea""","""DY-P7Q""",4,16,"""None""","""No Name""","""Coesite""",0.18,"""Dazzling Spodumain""",0.24,"""Immaculate Jaspet""",0.33,"""Sylvite""",0.25,"""None""",1)
(853,"""Immensea""","""DY-P7Q""",4,17,"""None""","""No Name""","""Dazzling Spodumain""",0.28,"""Immaculate Jaspet""",0.21,"""Stable Veldspar""",0.33,"""Sylvite""",0.18,"""None""",1)
(854,"""Immensea""","""DY-P7Q""",4,18,"""None""","""No Name""","""Brilliant Gneiss""",0.23,"""Euxenite""",0.3,"""Jet Ochre""",0.27,"""Opulent Pyroxeres""",0.21,"""None""",1)
(855,"""Immensea""","""DY-P7Q""",4,19,"""None""","""No Name""","""Dazzling Spodumain""",0.17,"""Sylvite""",0.17,"""Zeolites""",0.67,"""None""",0,"""None""",1)
(856,"""Immensea""","""DY-P7Q""",5,1,"""None""","""No Name""","""Bitumens""",0.4,"""Euxenite""",0.19,"""Scintillating Hemorphite""",0.3,"""Vanadinite""",0.11,"""None""",1)
(857,"""Immensea""","""DY-P7Q""",5,2,"""None""","""No Name""","""Brilliant Gneiss""",0.33,"""Flawless Arkonor""",0.47,"""Zeolites""",0.2,"""None""",0,"""None""",1)
(858,"""Immensea""","""DY-P7Q""",5,3,"""None""","""No Name""","""Cubic Bistot""",0.28,"""Euxenite""",0.21,"""Lustrous Hedbergite""",0.41,"""Sperrylite""",0.1,"""None""",1)
(859,"""Immensea""","""DY-P7Q""",6,1,"""None""","""No Name""","""Cobaltite""",0.17,"""Coesite""",0.18,"""Euxenite""",0.41,"""Sparkling Plagioclase""",0.23,"""None""",1)
(860,"""Immensea""","""DY-P7Q""",6,2,"""None""","""No Name""","""Coesite""",0.17,"""Immaculate Jaspet""",0.19,"""Opulent Pyroxeres""",0.34,"""Sparkling Plagioclase""",0.3,"""None""",1)
(861,"""Immensea""","""DY-P7Q""",6,3,"""None""","""No Name""","""Jet Ochre""",0.19,"""Platinoid Omber""",0.27,"""Resplendant Kernite""",0.29,"""Zeolites""",0.24,"""None""",1)
(862,"""Immensea""","""DY-P7Q""",6,4,"""None""","""No Name""","""Dazzling Spodumain""",0.18,"""Glossy Scordite""",0.2,"""Scintillating Hemorphite""",0.17,"""Sperrylite""",0.45,"""None""",1)
(863,"""Immensea""","""E8-YS9""",3,1,"""None""","""No Name""","""Bitumens""",0.3,"""Opulent Pyroxeres""",0.33,"""Stable Veldspar""",0.19,"""Zeolites""",0.19,"""None""",1)
(864,"""Immensea""","""E8-YS9""",4,1,"""None""","""No Name""","""Coesite""",0.29,"""Cubic Bistot""",0.23,"""Dazzling Spodumain""",0.3,"""Zeolites""",0.18,"""None""",1)
(865,"""Immensea""","""E8-YS9""",4,2,"""None""","""No Name""","""Cubic Bistot""",0.23,"""Resplendant Kernite""",0.28,"""Sparkling Plagioclase""",0.31,"""Zeolites""",0.18,"""None""",1)
(866,"""Immensea""","""E8-YS9""",5,1,"""None""","""No Name""","""Bitumens""",0.17,"""Lustrous Hedbergite""",0.28,"""Resplendant Kernite""",0.21,"""Zeolites""",0.34,"""None""",1)
(867,"""Immensea""","""E8-YS9""",5,2,"""None""","""No Name""","""Platinoid Omber""",0.35,"""Resplendant Kernite""",0.45,"""Zeolites""",0.2,"""None""",0,"""None""",1)
(868,"""Immensea""","""E8-YS9""",5,3,"""None""","""No Name""","""Dazzling Spodumain""",0.45,"""Euxenite""",0.34,"""Flawless Arkonor""",0.22,"""None""",0,"""None""",1)
(869,"""Immensea""","""E8-YS9""",5,4,"""None""","""No Name""","""Euxenite""",0.26,"""Jet Ochre""",0.46,"""Sylvite""",0.27,"""None""",0,"""None""",1)
(870,"""Immensea""","""E8-YS9""",5,5,"""None""","""No Name""","""Bitumens""",0.22,"""Jet Ochre""",0.31,"""Lustrous Hedbergite""",0.29,"""Sparkling Plagioclase""",0.19,"""None""",1)
(871,"""Immensea""","""E8-YS9""",5,6,"""None""","""No Name""","""Euxenite""",0.23,"""Opulent Pyroxeres""",0.28,"""Pellucid Crokite""",0.37,"""Vanadinite""",0.12,"""None""",1)
(872,"""Immensea""","""E8-YS9""",5,7,"""None""","""No Name""","""Immaculate Jaspet""",0.3,"""Scintillating Hemorphite""",0.31,"""Stable Veldspar""",0.21,"""Sylvite""",0.18,"""None""",1)
(873,"""Immensea""","""E8-YS9""",5,8,"""None""","""No Name""","""Coesite""",0.26,"""Euxenite""",0.27,"""Jet Ochre""",0.24,"""Zeolites""",0.23,"""None""",1)
(874,"""Immensea""","""E8-YS9""",5,9,"""None""","""No Name""","""Bitumens""",0.48,"""Dazzling Spodumain""",0.24,"""Sylvite""",0.28,"""None""",0,"""None""",1)
(875,"""Immensea""","""E8-YS9""",5,10,"""None""","""No Name""","""Cubic Bistot""",0.3,"""Jet Ochre""",0.33,"""Stable Veldspar""",0.21,"""Zeolites""",0.16,"""None""",1)
(876,"""Immensea""","""E8-YS9""",5,11,"""None""","""No Name""","""Coesite""",0.16,"""Dazzling Spodumain""",0.37,"""Sparkling Plagioclase""",0.47,"""None""",0,"""None""",1)
(877,"""Immensea""","""E8-YS9""",5,12,"""None""","""No Name""","""Pellucid Crokite""",0.32,"""Platinoid Omber""",0.32,"""Xenotime""",0.2,"""Ytterbite""",0.16,"""None""",1)
(878,"""Immensea""","""E8-YS9""",5,13,"""None""","""No Name""","""Dazzling Spodumain""",0.45,"""Immaculate Jaspet""",0.33,"""Sylvite""",0.21,"""None""",0,"""None""",1)
(879,"""Immensea""","""E8-YS9""",5,14,"""None""","""No Name""","""Cubic Bistot""",0.29,"""Glossy Scordite""",0.32,"""Jet Ochre""",0.18,"""Sylvite""",0.21,"""None""",1)
(880,"""Immensea""","""E8-YS9""",6,1,"""None""","""No Name""","""Dazzling Spodumain""",0.49,"""Euxenite""",0.34,"""Scintillating Hemorphite""",0.17,"""None""",0,"""None""",1)
(881,"""Immensea""","""E8-YS9""",6,2,"""None""","""No Name""","""Coesite""",0.2,"""Cubic Bistot""",0.32,"""Glossy Scordite""",0.21,"""Sparkling Plagioclase""",0.26,"""None""",1)
(882,"""Immensea""","""E8-YS9""",6,3,"""None""","""No Name""","""Dazzling Spodumain""",0.22,"""Lustrous Hedbergite""",0.32,"""Opulent Pyroxeres""",0.28,"""Zeolites""",0.18,"""None""",1)
(883,"""Immensea""","""E8-YS9""",6,4,"""None""","""No Name""","""Brilliant Gneiss""",0.3,"""Cubic Bistot""",0.32,"""Sparkling Plagioclase""",0.17,"""Sylvite""",0.21,"""None""",1)
(884,"""Immensea""","""E8-YS9""",6,5,"""None""","""No Name""","""Lustrous Hedbergite""",0.35,"""Platinoid Omber""",0.47,"""Zeolites""",0.18,"""None""",0,"""None""",1)
(885,"""Immensea""","""E8-YS9""",6,6,"""None""","""No Name""","""Coesite""",0.32,"""Pellucid Crokite""",0.31,"""Stable Veldspar""",0.17,"""Zeolites""",0.2,"""None""",1)
(886,"""Immensea""","""E8-YS9""",6,7,"""None""","""No Name""","""Glossy Scordite""",0.33,"""Jet Ochre""",0.19,"""Sparkling Plagioclase""",0.27,"""Zeolites""",0.21,"""None""",1)
(887,"""Immensea""","""E8-YS9""",6,8,"""None""","""No Name""","""Immaculate Jaspet""",0.22,"""Resplendant Kernite""",0.29,"""Zeolites""",0.49,"""None""",0,"""None""",1)
(888,"""Immensea""","""E8-YS9""",6,9,"""None""","""No Name""","""Coesite""",0.24,"""Cubic Bistot""",0.32,"""Resplendant Kernite""",0.19,"""Sylvite""",0.26,"""None""",1)
(889,"""Immensea""","""E8-YS9""",6,10,"""None""","""No Name""","""Coesite""",0.22,"""Lustrous Hedbergite""",0.16,"""Opulent Pyroxeres""",0.33,"""Sylvite""",0.29,"""None""",1)
(890,"""Immensea""","""E8-YS9""",6,11,"""None""","""No Name""","""Coesite""",0.18,"""Jet Ochre""",0.31,"""Opulent Pyroxeres""",0.22,"""Sparkling Plagioclase""",0.29,"""None""",1)
(891,"""Immensea""","""E8-YS9""",7,1,"""None""","""No Name""","""Bitumens""",0.23,"""Cubic Bistot""",0.18,"""Flawless Arkonor""",0.34,"""Zeolites""",0.25,"""None""",1)
(892,"""Immensea""","""E8-YS9""",7,2,"""None""","""No Name""","""Coesite""",0.18,"""Flawless Arkonor""",0.36,"""Lustrous Hedbergite""",0.2,"""Stable Veldspar""",0.26,"""None""",1)
(893,"""Immensea""","""E8-YS9""",7,3,"""None""","""No Name""","""Bitumens""",0.23,"""Brilliant Gneiss""",0.33,"""Lustrous Hedbergite""",0.28,"""Opulent Pyroxeres""",0.16,"""None""",1)
(894,"""Immensea""","""E8-YS9""",7,4,"""None""","""No Name""","""Immaculate Jaspet""",0.17,"""Pellucid Crokite""",0.31,"""Sylvite""",0.52,"""None""",0,"""None""",1)
(895,"""Immensea""","""E8-YS9""",7,5,"""None""","""No Name""","""Bitumens""",0.2,"""Glossy Scordite""",0.31,"""Immaculate Jaspet""",0.28,"""Lustrous Hedbergite""",0.2,"""None""",1)
(896,"""Immensea""","""E8-YS9""",7,6,"""None""","""No Name""","""Flawless Arkonor""",0.34,"""Platinoid Omber""",0.26,"""Sparkling Plagioclase""",0.21,"""Sylvite""",0.19,"""None""",1)
(897,"""Immensea""","""EA-HSA""",2,1,"""None""","""No Name""","""Lustrous Hedbergite""",0.18,"""Sparkling Plagioclase""",0.3,"""Zeolites""",0.51,"""None""",0,"""None""",1)
(898,"""Immensea""","""EA-HSA""",3,1,"""None""","""No Name""","""Pellucid Crokite""",0.19,"""Flawless Arkonor""",0.31,"""Coesite""",0.32,"""Bitumens""",0.17,"""None""",1)
(899,"""Immensea""","""EA-HSA""",4,1,"""None""","""No Name""","""Jet Ochre""",0.35,"""Scintillating Hemorphite""",0.28,"""Stable Veldspar""",0.12,"""Zircon""",0.25,"""None""",1)
(900,"""Immensea""","""EA-HSA""",4,2,"""None""","""No Name""","""Scintillating Hemorphite""",0.22,"""Sparkling Plagioclase""",0.29,"""Zeolites""",0.49,"""None""",0,"""None""",1)
(901,"""Immensea""","""EA-HSA""",4,3,"""None""","""No Name""","""Dazzling Spodumain""",0.27,"""Glossy Scordite""",0.29,"""Pellucid Crokite""",0.23,"""Sylvite""",0.22,"""None""",1)
(902,"""Immensea""","""EA-HSA""",4,4,"""None""","""No Name""","""Pellucid Crokite""",0.31,"""Glossy Scordite""",0.23,"""Flawless Arkonor""",0.28,"""Bitumens""",0.19,"""None""",1)
(903,"""Immensea""","""EA-HSA""",5,1,"""None""","""No Name""","""Lustrous Hedbergite""",0.17,"""Glossy Scordite""",0.37,"""Coesite""",0.17,"""Sylvite""",0.29,"""None""",1)
(904,"""Immensea""","""EA-HSA""",5,2,"""None""","""No Name""","""Sparkling Plagioclase""",0.28,"""Lustrous Hedbergite""",0.22,"""Coesite""",0.2,"""Zeolites""",0.3,"""None""",1)
(905,"""Immensea""","""EA-HSA""",5,3,"""None""","""No Name""","""Glossy Scordite""",0.28,"""Pellucid Crokite""",0.25,"""Platinoid Omber""",0.22,"""Sylvite""",0.24,"""None""",1)
(906,"""Immensea""","""EA-HSA""",5,4,"""None""","""No Name""","""Immaculate Jaspet""",0.19,"""Coesite""",0.28,"""Bitumens""",0.17,"""Sylvite""",0.36,"""None""",1)
(907,"""Immensea""","""EA-HSA""",5,5,"""None""","""No Name""","""Scintillating Hemorphite""",0.23,"""Sylvite""",0.48,"""Zeolites""",0.29,"""None""",0,"""None""",1)
(908,"""Immensea""","""EA-HSA""",5,6,"""None""","""No Name""","""Jet Ochre""",0.2,"""Pellucid Crokite""",0.17,"""Sparkling Plagioclase""",0.33,"""Sperrylite""",0.3,"""None""",1)
(909,"""Immensea""","""EA-HSA""",5,7,"""None""","""No Name""","""Sparkling Plagioclase""",0.18,"""Cubic Bistot""",0.26,"""Bitumens""",0.33,"""Sylvite""",0.22,"""None""",1)
(910,"""Immensea""","""EA-HSA""",5,8,"""None""","""No Name""","""Brilliant Gneiss""",0.23,"""Coesite""",0.15,"""Flawless Arkonor""",0.29,"""Jet Ochre""",0.33,"""None""",1)
(911,"""Immensea""","""EA-HSA""",5,9,"""None""","""No Name""","""Sparkling Plagioclase""",0.2,"""Platinoid Omber""",0.17,"""Opulent Pyroxeres""",0.28,"""Euxenite""",0.35,"""None""",1)
(912,"""Immensea""","""EA-HSA""",5,10,"""None""","""No Name""","""Resplendant Kernite""",0.19,"""Brilliant Gneiss""",0.35,"""Coesite""",0.29,"""Bitumens""",0.17,"""None""",1)
(913,"""Immensea""","""EA-HSA""",5,11,"""None""","""No Name""","""Sparkling Plagioclase""",0.28,"""Jet Ochre""",0.44,"""Euxenite""",0.19,"""Chromite""",0.1,"""None""",1)
(914,"""Immensea""","""EA-HSA""",5,12,"""None""","""No Name""","""Flawless Arkonor""",0.19,"""Dazzling Spodumain""",0.24,"""Brilliant Gneiss""",0.34,"""Bitumens""",0.23,"""None""",1)
(915,"""Immensea""","""EA-HSA""",5,13,"""None""","""No Name""","""Sparkling Plagioclase""",0.28,"""Immaculate Jaspet""",0.19,"""Glossy Scordite""",0.33,"""Zeolites""",0.19,"""None""",1)
(916,"""Immensea""","""EA-HSA""",5,14,"""None""","""No Name""","""Brilliant Gneiss""",0.18,"""Pellucid Crokite""",0.27,"""Opulent Pyroxeres""",0.31,"""Sylvite""",0.24,"""None""",1)
(917,"""Immensea""","""EA-HSA""",5,15,"""None""","""No Name""","""Dazzling Spodumain""",0.3,"""Flawless Arkonor""",0.29,"""Jet Ochre""",0.22,"""Sylvite""",0.19,"""None""",1)
(918,"""Immensea""","""EA-HSA""",6,1,"""None""","""No Name""","""Sparkling Plagioclase""",0.29,"""Lustrous Hedbergite""",0.22,"""Glossy Scordite""",0.33,"""Coesite""",0.16,"""None""",1)
(919,"""Immensea""","""EA-HSA""",6,2,"""None""","""No Name""","""Lustrous Hedbergite""",0.23,"""Jet Ochre""",0.18,"""Flawless Arkonor""",0.27,"""Euxenite""",0.31,"""None""",1)
(920,"""Immensea""","""EA-HSA""",6,3,"""None""","""No Name""","""Brilliant Gneiss""",0.2,"""Flawless Arkonor""",0.58,"""Zeolites""",0.22,"""None""",0,"""None""",1)
(921,"""Immensea""","""EA-HSA""",6,4,"""None""","""No Name""","""Dazzling Spodumain""",0.3,"""Flawless Arkonor""",0.21,"""Glossy Scordite""",0.2,"""Euxenite""",0.3,"""None""",1)
(922,"""Immensea""","""EA-HSA""",6,5,"""None""","""No Name""","""Glossy Scordite""",0.36,"""Jet Ochre""",0.22,"""Bitumens""",0.25,"""Zeolites""",0.18,"""None""",1)
(923,"""Immensea""","""EA-HSA""",6,6,"""None""","""No Name""","""Lustrous Hedbergite""",0.27,"""Stable Veldspar""",0.19,"""Sylvite""",0.31,"""Zeolites""",0.23,"""None""",1)
(924,"""Immensea""","""EA-HSA""",6,7,"""None""","""No Name""","""Sparkling Plagioclase""",0.48,"""Bitumens""",0.52,"""None""",0,"""None""",0,"""None""",1)
(925,"""Immensea""","""EA-HSA""",6,8,"""None""","""No Name""","""Scintillating Hemorphite""",0.31,"""Pellucid Crokite""",0.34,"""Dazzling Spodumain""",0.19,"""Coesite""",0.17,"""None""",1)
(926,"""Immensea""","""EA-HSA""",6,9,"""None""","""No Name""","""Sparkling Plagioclase""",0.17,"""Opulent Pyroxeres""",0.25,"""Dazzling Spodumain""",0.34,"""Bitumens""",0.24,"""None""",1)
(927,"""Immensea""","""EA-HSA""",6,10,"""None""","""No Name""","""Cubic Bistot""",0.31,"""Jet Ochre""",0.44,"""Zeolites""",0.25,"""None""",0,"""None""",1)
(928,"""Immensea""","""EA-HSA""",6,11,"""None""","""No Name""","""Brilliant Gneiss""",0.21,"""Glossy Scordite""",0.25,"""Jet Ochre""",0.21,"""Euxenite""",0.33,"""None""",1)
(929,"""Immensea""","""EA-HSA""",6,12,"""None""","""No Name""","""Dazzling Spodumain""",0.19,"""Coesite""",0.21,"""Sylvite""",0.27,"""Zeolites""",0.33,"""None""",1)
(930,"""Immensea""","""EA-HSA""",6,13,"""None""","""No Name""","""Cubic Bistot""",0.19,"""Opulent Pyroxeres""",0.31,"""Bitumens""",0.34,"""Sylvite""",0.17,"""None""",1)
(931,"""Immensea""","""EA-HSA""",7,1,"""None""","""No Name""","""Sparkling Plagioclase""",0.22,"""Resplendant Kernite""",0.28,"""Platinoid Omber""",0.3,"""Coesite""",0.2,"""None""",1)
(932,"""Immensea""","""EA-HSA""",7,2,"""None""","""No Name""","""Dazzling Spodumain""",0.24,"""Euxenite""",0.32,"""Glossy Scordite""",0.25,"""Pellucid Crokite""",0.19,"""None""",1)
(933,"""Immensea""","""EA-HSA""",7,3,"""None""","""No Name""","""Sparkling Plagioclase""",0.33,"""Platinoid Omber""",0.31,"""Lustrous Hedbergite""",0.21,"""Coesite""",0.16,"""None""",1)
(934,"""Immensea""","""EA-HSA""",7,4,"""None""","""No Name""","""Immaculate Jaspet""",0.54,"""Cubic Bistot""",0.24,"""Bitumens""",0.22,"""None""",0,"""None""",1)
(935,"""Immensea""","""EA-HSA""",7,5,"""None""","""No Name""","""Zeolites""",0.35,"""Flawless Arkonor""",0.18,"""Coesite""",0.47,"""None""",0,"""None""",1)
(936,"""Immensea""","""EA-HSA""",7,6,"""None""","""No Name""","""Jet Ochre""",0.29,"""Resplendant Kernite""",0.18,"""Sparkling Plagioclase""",0.35,"""Sylvite""",0.18,"""None""",1)
(937,"""Immensea""","""EA-HSA""",7,7,"""None""","""No Name""","""Scintillating Hemorphite""",0.41,"""Platinoid Omber""",0.35,"""Bitumens""",0.23,"""None""",0,"""None""",1)
(938,"""Immensea""","""FYI-49""",2,1,"""None""","""No Name""","""Lustrous Hedbergite""",0.47,"""Sylvite""",0.19,"""Bitumens""",0.33,"""None""",0,"""None""",1)
(939,"""Immensea""","""FYI-49""",3,1,"""None""","""No Name""","""Sparking Plagioclase""",0.32,"""Dark Ochre""",0.3,"""Pellucid Crokite""",0.19,"""Bitumens""",0.18,"""None""",1)
(940,"""Immensea""","""FYI-49""",4,1,"""None""","""No Name""","""Glossy Scordite""",0.2,"""Lustrous Hedbergite""",0.32,"""Flawless Arkonor""",0.26,"""Zeolites""",0.22,"""None""",1)
(941,"""Immensea""","""FYI-49""",4,2,"""None""","""No Name""","""Stable Veldspar""",0.34,"""Lustrous Hedbergite""",0.16,"""Coesite""",0.16,"""Bitumens""",0.33,"""None""",1)
(942,"""Immensea""","""FYI-49""",5,1,"""None""","""No Name""","""Resplendant Kernite""",0.47,"""Zeolites""",0.53,"""None""",0,"""None""",0,"""None""",1)
(943,"""Immensea""","""FYI-49""",6,1,"""None""","""No Name""","""Immaculate Jaspet""",0.31,"""Scintillating Hemorphite""",0.27,"""Dazzling Spodumain""",0.19,"""Coesite""",0.23,"""None""",1)
(944,"""Immensea""","""FYI-49""",6,2,"""None""","""No Name""","""Glossy Scordite""",0.19,"""Bitumens""",0.23,"""Euxenite""",0.58,"""None""",0,"""None""",1)
(945,"""Immensea""","""FYI-49""",6,3,"""None""","""No Name""","""Opulent Pyroxeres""",0.34,"""Lustrous Hedbergite""",0.27,"""Flawless Arkonor""",0.24,"""Zeolites""",0.17,"""None""",1)
(946,"""Immensea""","""FYI-49""",6,4,"""None""","""No Name""","""Glossy Scordite""",0.21,"""Bitumens""",0.44,"""Euxenite""",0.36,"""None""",0,"""None""",1)
(947,"""Immensea""","""FYI-49""",6,5,"""None""","""No Name""","""Platinoid Omber""",0.34,"""Resplendant Kernite""",0.45,"""Bitumens""",0.21,"""None""",0,"""None""",1)
(948,"""Immensea""","""FYI-49""",7,1,"""None""","""No Name""","""Glossy Scordite""",0.21,"""Resplendant Kernite""",0.25,"""Immaculate Jaspet""",0.3,"""Coesite""",0.24,"""None""",1)
