Moon	Moon Product	Quantity	Ore TypeID	SolarSystemID	PlanetID	MoonID
LN-56V VII - Moon 13
	Bitumens	0.236700057983	45492	30002114	40134945	40134961
	Sylvite	0.241203173995	45491	30002114	40134945	40134961
	Zeolites	0.322096765041	45490	30002114	40134945	40134961
LN-56V VII - Moon 14
	Bitumens	0.254272192717	45492	30002114	40134945	40134962
	Sylvite	0.545727789402	45491	30002114	40134945	40134962
LN-56V VII - Moon 15
	Bitumens	0.324143081903	45492	30002114	40134945	40134963
	Coesite	0.306417047977	45493	30002114	40134945	40134963
	Sylvite	0.16943988204	45491	30002114	40134945	40134963
LN-56V VII - Moon 16
	Bitumens	0.172621682286	45492	30002114	40134945	40134964
	Sylvite	0.305112451315	45491	30002114	40134945	40134964
	Zeolites	0.322265863419	45490	30002114	40134945	40134964
LN-56V VII - Moon 17
	Coesite	0.296364188194	45493	30002114	40134945	40134965
	Zeolites	0.503635823727	45490	30002114	40134945	40134965
LN-56V VII - Moon 18
	Coesite	0.512139618397	45493	30002114	40134945	40134966
	Zeolites	0.287860393524	45490	30002114	40134945	40134966
LN-56V VII - Moon 19
	Sylvite	0.469677686691	45491	30002114	40134945	40134967
	Zeolites	0.33032232523	45490	30002114	40134945	40134967
LN-56V VII - Moon 20
	Euxenite	0.190811604261	45495	30002114	40134945	40134968
	Otavite	0.0989143699408	45498	30002114	40134945	40134968
	Sylvite	0.410274028778	45491	30002114	40134945	40134968
LN-56V VII - Moon 21
	Bitumens	0.317165493965	45492	30002114	40134945	40134969
	Sylvite	0.482834517956	45491	30002114	40134945	40134969
LN-56V VII - Moon 22
	Bitumens	0.284024685621	45492	30002114	40134945	40134970
	Sylvite	0.515975296497	45491	30002114	40134945	40134970
LN-56V VII - Moon 23
	Bitumens	0.274260401726	45492	30002114	40134945	40134971
	Sylvite	0.355894058943	45491	30002114	40134945	40134971
	Zeolites	0.16984552145	45490	30002114	40134945	40134971
LN-56V VII - Moon 24
	Bitumens	0.242589563131	45492	30002114	40134945	40134972
	Sylvite	0.557410418987	45491	30002114	40134945	40134972
LN-56V VII - Moon 25
	Euxenite	0.19355122745	45495	30002114	40134945	40134973
	Vanadinite	0.125330641866	45500	30002114	40134945	40134973
	Zeolites	0.381118118763	45490	30002114	40134945	40134973
LN-56V VIII - Moon 1
	Coesite	0.319274276495	45493	30002114	40134974	40134976
	Zeolites	0.480725735426	45490	30002114	40134974	40134976
LN-56V VIII - Moon 2
	Bitumens	0.275210499763	45492	30002114	40134974	40134978
	Coesite	0.284428417683	45493	30002114	40134974	40134978
	Sylvite	0.240361064672	45491	30002114	40134974	40134978
NS2L-4 II - Moon 1
	Coesite	0.324757754803	45493	30002103	40134161	40134162
	Sylvite	0.160563752055	45491	30002103	40134161	40134162
	Zeolites	0.314678490162	45490	30002103	40134161	40134162
NS2L-4 III - Moon 1
	Bitumens	0.205236420035	45492	30002103	40134163	40134164
	Coesite	0.280866265297	45493	30002103	40134163	40134164
	Zeolites	0.313897311687	45490	30002103	40134163	40134164
NS2L-4 III - Moon 2
	Coesite	0.19191890955	45493	30002103	40134163	40134165
	Sylvite	0.292397499084	45491	30002103	40134163	40134165
	Zeolites	0.315683603287	45490	30002103	40134163	40134165
NS2L-4 III - Moon 3
	Bitumens	0.510970711708	45492	30002103	40134163	40134166
	Sylvite	0.289029270411	45491	30002103	40134163	40134166
NS2L-4 III - Moon 4
	Sylvite	0.525157630444	45491	30002103	40134163	40134167
	Zeolites	0.274842381477	45490	30002103	40134163	40134167
NS2L-4 IV - Moon 1
	Euxenite	0.205225452781	45495	30002103	40134168	40134169
	Otavite	0.114069908857	45498	30002103	40134168	40134169
	Sylvite	0.380704641342	45491	30002103	40134168	40134169
NS2L-4 IV - Moon 2
	Euxenite	0.390241235495	45495	30002103	40134168	40134172
	Sylvite	0.208674609661	45491	30002103	40134168	40134172
	Zeolites	0.401084154844	45490	30002103	40134168	40134172
NS2L-4 IV - Moon 3
	Bitumens	0.239153504372	45492	30002103	40134168	40134173
	Coesite	0.268550306559	45493	30002103	40134168	40134173
	Zeolites	0.292296200991	45490	30002103	40134168	40134173
NS2L-4 IV - Moon 4
	Coesite	0.273162990808	45493	30002103	40134168	40134174
	Zeolites	0.526837050915	45490	30002103	40134168	40134174
NS2L-4 IV - Moon 5
	Sylvite	0.500645756721	45491	30002103	40134168	40134175
	Zeolites	0.299354225397	45490	30002103	40134168	40134175
NS2L-4 IV - Moon 6
	Coesite	0.267345190048	45493	30002103	40134168	40134176
	Sylvite	0.214476451278	45491	30002103	40134168	40134176
	Zeolites	0.318178355694	45490	30002103	40134168	40134176
NS2L-4 IV - Moon 7
	Sylvite	0.360274344683	45491	30002103	40134168	40134177
	Zeolites	0.439725667238	45490	30002103	40134168	40134177
NS2L-4 IV - Moon 8
	Bitumens	0.216283112764	45492	30002103	40134168	40134178
	Euxenite	0.570660948753	45495	30002103	40134168	40134178
	Sylvite	0.213055923581	45491	30002103	40134168	40134178
NS2L-4 IV - Moon 9
	Coesite	0.311718702316	45493	30002103	40134168	40134179
	Sylvite	0.181121364236	45491	30002103	40134168	40134179
	Zeolites	0.30715996027	45490	30002103	40134168	40134179
NS2L-4 IV - Moon 10
	Coesite	0.532329380512	45493	30002103	40134168	40134180
	Zeolites	0.267670631409	45490	30002103	40134168	40134180
NS2L-4 IV - Moon 11
	Sylvite	0.433761715889	45491	30002103	40134168	40134181
	Zeolites	0.36623826623	45490	30002103	40134168	40134181
NS2L-4 IV - Moon 12
	Chromite	0.114369317889	45501	30002103	40134168	40134182
	Euxenite	0.211459934711	45495	30002103	40134168	40134182
	Zeolites	0.37417075038	45490	30002103	40134168	40134182
NS2L-4 IV - Moon 13
	Coesite	0.214490264654	45493	30002103	40134168	40134184
	Sylvite	0.337950199842	45491	30002103	40134168	40134184
	Zeolites	0.247559532523	45490	30002103	40134168	40134184
NS2L-4 IV - Moon 14
	Bitumens	0.217057541013	45492	30002103	40134168	40134185
	Coesite	0.314690858126	45493	30002103	40134168	40134185
	Zeolites	0.268251597881	45490	30002103	40134168	40134185
NS2L-4 IV - Moon 15
	Bitumens	0.228369370103	45492	30002103	40134168	40134186
	Sylvite	0.327076524496	45491	30002103	40134168	40134186
	Zeolites	0.244554102421	45490	30002103	40134168	40134186
NS2L-4 IV - Moon 16
	Bitumens	0.35209685564	45492	30002103	40134168	40134187
	Coesite	0.267429411411	45493	30002103	40134168	40134187
	Sylvite	0.180473715067	45491	30002103	40134168	40134187
NS2L-4 IV - Moon 17
	Coesite	0.481394529343	45493	30002103	40134168	40134188
	Zeolites	0.318605482578	45490	30002103	40134168	40134188
NS2L-4 V - Moon 1
	Bitumens	0.283813506365	45492	30002103	40134189	40134190
	Sylvite	0.516186475754	45491	30002103	40134189	40134190
NS2L-4 V - Moon 2
	Bitumens	0.411874324083	45492	30002103	40134189	40134191
	Cobaltite	0.194146856666	45494	30002103	40134189	40134191
	Euxenite	0.39397880435	45495	30002103	40134189	40134191
NS2L-4 V - Moon 3
	Bitumens	0.221042126417	45492	30002103	40134189	40134192
	Sylvite	0.256823986769	45491	30002103	40134189	40134192
	Zeolites	0.322133868933	45490	30002103	40134189	40134192
NS2L-4 V - Moon 4
	Bitumens	0.297883242369	45492	30002103	40134189	40134193
	Sylvite	0.325648963451	45491	30002103	40134189	40134193
	Zeolites	0.176467806101	45490	30002103	40134189	40134193
NS2L-4 V - Moon 5
	Coesite	0.435702800751	45493	30002103	40134189	40134194
	Zeolites	0.364297181368	45490	30002103	40134189	40134194
NS2L-4 V - Moon 6
	Bitumens	0.290805101395	45492	30002103	40134189	40134195
	Sylvite	0.509194910526	45491	30002103	40134189	40134195
NS2L-4 VI - Moon 1
	Bitumens	0.208190023899	45492	30002103	40134196	40134198
	Sylvite	0.293754428625	45491	30002103	40134196	40134198
	Zeolites	0.298055559397	45490	30002103	40134196	40134198
NS2L-4 VI - Moon 2
	Bitumens	0.495009541512	45492	30002103	40134196	40134199
	Coesite	0.304990470409	45493	30002103	40134196	40134199
NS2L-4 VI - Moon 3
	Bitumens	0.189501941204	45492	30002103	40134196	40134200
	Sylvite	0.252746731043	45491	30002103	40134196	40134200
	Zeolites	0.357751309872	45490	30002103	40134196	40134200
O7-7UX I - Moon 1
	Bitumens	0.271635770798	45492	30002116	40135028	40135029
	Sylvite	0.33908072114	45491	30002116	40135028	40135029
	Zeolites	0.189283490181	45490	30002116	40135028	40135029
O7-7UX II - Moon 1
	Bitumens	0.46630525589	45492	30002116	40135030	40135032
	Coesite	0.333694726229	45493	30002116	40135030	40135032
O7-7UX III - Moon 1
	Bitumens	0.280418872833	45492	30002116	40135033	40135034
	Coesite	0.519581139088	45493	30002116	40135033	40135034
O7-7UX IV - Moon 1
	Bitumens	0.329933941364	45492	30002116	40135036	40135037
	Sylvite	0.470066040754	45491	30002116	40135036	40135037
O7-7UX V - Moon 1
	Coesite	0.160658329725	45493	30002116	40135038	40135039
	Sylvite	0.328975498676	45491	30002116	40135038	40135039
	Zeolites	0.310366183519	45490	30002116	40135038	40135039
O7-7UX V - Moon 2
	Bitumens	0.469611674547	45492	30002116	40135038	40135040
	Coesite	0.330388307571	45493	30002116	40135038	40135040
O7-7UX V - Moon 3
	Bitumens	0.54811501503	45492	30002116	40135038	40135041
	Coesite	0.251884967089	45493	30002116	40135038	40135041
O7-7UX V - Moon 4
	Coesite	0.267028272152	45493	30002116	40135038	40135043
	Zeolites	0.532971739769	45490	30002116	40135038	40135043
O7-7UX V - Moon 5
	Sylvite	0.514501750469	45491	30002116	40135038	40135044
	Zeolites	0.285498231649	45490	30002116	40135038	40135044
O7-7UX V - Moon 6
	Bitumens	0.427647054195	45492	30002116	40135038	40135045
	Sylvite	0.372352927923	45491	30002116	40135038	40135045
O7-7UX V - Moon 7
	Bitumens	0.181553274393	45492	30002116	40135038	40135046
	Sylvite	0.311972379684	45491	30002116	40135038	40135046
	Zeolites	0.306474357843	45490	30002116	40135038	40135046
O7-7UX V - Moon 8
	Coesite	0.504243373871	45493	30002116	40135038	40135047
	Zeolites	0.295756608248	45490	30002116	40135038	40135047
O7-7UX V - Moon 9
	Coesite	0.502281904221	45493	30002116	40135038	40135048
	Zeolites	0.297718077898	45490	30002116	40135038	40135048
O7-7UX V - Moon 10
	Coesite	0.218286678195	45493	30002116	40135038	40135049
	Sylvite	0.291708320379	45491	30002116	40135038	40135049
	Zeolites	0.290005028248	45490	30002116	40135038	40135049
O7-7UX V - Moon 11
	Bitumens	0.56147390604	45492	30002116	40135038	40135050
	Sylvite	0.23852609098	45491	30002116	40135038	40135050
O7-7UX V - Moon 12
	Bitumens	0.504925608635	45492	30002116	40135038	40135051
	Sylvite	0.295074403286	45491	30002116	40135038	40135051
O7-7UX V - Moon 13
	Bitumens	0.319786608219	45492	30002116	40135038	40135053
	Coesite	0.274964481592	45493	30002116	40135038	40135053
	Sylvite	0.205248907208	45491	30002116	40135038	40135053
O7-7UX V - Moon 14
	Bitumens	0.270892322063	45492	30002116	40135038	40135054
	Sylvite	0.529107689857	45491	30002116	40135038	40135054
O7-7UX VI - Moon 1
	Bitumens	0.485913455486	45492	30002116	40135056	40135058
	Sylvite	0.314086556435	45491	30002116	40135056	40135058
O7-7UX VI - Moon 2
	Vanadinite	0.360048174858	45500	30002116	40135056	40135059
	Zeolites	0.639951825142	45490	30002116	40135056	40135059
O7-7UX VI - Moon 3
	Bitumens	0.475070089102	45492	30002116	40135056	40135060
	Coesite	0.324929893017	45493	30002116	40135056	40135060
O7-7UX VI - Moon 4
	Bitumens	0.549113214016	45492	30002116	40135056	40135061
	Sylvite	0.250886797905	45491	30002116	40135056	40135061
O7-7UX VI - Moon 5
	Bitumens	0.451961934566	45492	30002116	40135056	40135062
	Coesite	0.240950480103	45493	30002116	40135056	40135062
	Euxenite	0.307087570429	45495	30002116	40135056	40135062
O7-7UX VI - Moon 6
	Bitumens	0.511863827705	45492	30002116	40135056	40135063
	Sylvite	0.288136184216	45491	30002116	40135056	40135063
O7-7UX VI - Moon 7
	Sylvite	0.324328064919	45491	30002116	40135056	40135064
	Vanadinite	0.317260026932	45500	30002116	40135056	40135064
	Zeolites	0.158411905169	45490	30002116	40135056	40135064
O7-7UX VI - Moon 8
	Bitumens	0.168563827872	45492	30002116	40135056	40135065
	Coesite	0.475737541914	45493	30002116	40135056	40135065
	Euxenite	0.355698615313	45495	30002116	40135056	40135065
O7-7UX VI - Moon 9
	Bitumens	0.32408863306	45492	30002116	40135056	40135066
	Coesite	0.314582258463	45493	30002116	40135056	40135066
	Sylvite	0.161329105496	45491	30002116	40135056	40135066
O7-7UX VI - Moon 10
	Bitumens	0.33214700222	45492	30002116	40135056	40135067
	Coesite	0.467852979898	45493	30002116	40135056	40135067
O7-7UX VI - Moon 11
	Coesite	0.27301466465	45493	30002116	40135056	40135068
	Sylvite	0.25363278389	45491	30002116	40135056	40135068
	Zeolites	0.273352563381	45490	30002116	40135056	40135068
O7-7UX VI - Moon 12
	Chromite	0.258763492107	45501	30002116	40135056	40135069
	Euxenite	0.0955609679222	45495	30002116	40135056	40135069
	Zeolites	0.64567553997	45490	30002116	40135056	40135069
O7-7UX VI - Moon 13
	Chromite	0.311277449131	45501	30002116	40135056	40135070
	Euxenite	0.104097053409	45495	30002116	40135056	40135070
	Sylvite	0.311945617199	45491	30002116	40135056	40135070
	Zeolites	0.27267986536	45490	30002116	40135056	40135070
O7-7UX VI - Moon 14
	Bitumens	0.226043507457	45492	30002116	40135056	40135071
	Coesite	0.265827685595	45493	30002116	40135056	40135071
	Zeolites	0.308128803968	45490	30002116	40135056	40135071
O7-7UX VI - Moon 15
	Sylvite	0.484902888536	45491	30002116	40135056	40135072
	Zeolites	0.315097123384	45490	30002116	40135056	40135072
O7-7UX VI - Moon 16
	Bitumens	0.528308987617	45492	30002116	40135056	40135073
	Sylvite	0.271690994501	45491	30002116	40135056	40135073
O7-7UX VI - Moon 17
	Coesite	0.456916630268	45493	30002116	40135056	40135074
	Zeolites	0.343083381653	45490	30002116	40135056	40135074
O7-7UX VI - Moon 18
	Coesite	0.182164043188	45493	30002116	40135056	40135075
	Sylvite	0.307662189007	45491	30002116	40135056	40135075
	Zeolites	0.310173779726	45490	30002116	40135056	40135075
O7-7UX VI - Moon 19
	Coesite	0.169546723366	45493	30002116	40135056	40135076
	Vanadinite	0.640664458275	45500	30002116	40135056	40135076
	Zeolites	0.189788818359	45490	30002116	40135056	40135076
O7-7UX VI - Moon 20
	Bitumens	0.273526251316	45492	30002116	40135056	40135077
	Coesite	0.526473760605	45493	30002116	40135056	40135077
O7-7UX VI - Moon 21
	Bitumens	0.300650388002	45492	30002116	40135056	40135078
	Coesite	0.334275126457	45493	30002116	40135056	40135078
	Zeolites	0.16507448256	45490	30002116	40135056	40135078
O7-7UX VI - Moon 22
	Bitumens	0.217616692185	45492	30002116	40135056	40135080
	Coesite	0.307698875666	45493	30002116	40135056	40135080
	Zeolites	0.274684429169	45490	30002116	40135056	40135080
O7-7UX VI - Moon 23
	Bitumens	0.308327615261	45492	30002116	40135056	40135081
	Coesite	0.293573766947	45493	30002116	40135056	40135081
	Zeolites	0.198098614812	45490	30002116	40135056	40135081
O7-7UX VI - Moon 24
	Coesite	0.288373202085	45493	30002116	40135056	40135082
	Sylvite	0.199037477374	45491	30002116	40135056	40135082
	Zeolites	0.31258931756	45490	30002116	40135056	40135082
O7-7UX VI - Moon 25
	Bitumens	0.491300344467	45492	30002116	40135056	40135083
	Coesite	0.308699667454	45493	30002116	40135056	40135083
O7-7UX VI - Moon 26
	Bitumens	0.306292206049	45492	30002116	40135056	40135084
	Coesite	0.281416594982	45493	30002116	40135056	40135084
	Sylvite	0.212291195989	45491	30002116	40135056	40135084
O7-7UX VII - Moon 1
	Bitumens	0.178149804473	45492	30002116	40135085	40135086
	Coesite	0.357761412859	45493	30002116	40135085	40135086
	Zeolites	0.264088779688	45490	30002116	40135085	40135086
O7-7UX VII - Moon 2
	Bitumens	0.307964861393	45492	30002116	40135085	40135087
	Sylvite	0.492035120726	45491	30002116	40135085	40135087
O7-7UX VII - Moon 3
	Chromite	0.319865971804	45501	30002116	40135085	40135088
	Euxenite	0.0938523113728	45495	30002116	40135085	40135088
	Sperrylite	0.307492673397	45499	30002116	40135085	40135088
	Zeolites	0.278789043427	45490	30002116	40135085	40135088
O7-7UX VII - Moon 4
	Bitumens	0.207079991698	45492	30002116	40135085	40135089
	Coesite	0.27043479681	45493	30002116	40135085	40135089
	Zeolites	0.322485208511	45490	30002116	40135085	40135089
O7-7UX VII - Moon 5
	Euxenite	0.166604191065	45495	30002116	40135085	40135090
	Otavite	0.120973944664	45498	30002116	40135085	40135090
	Sylvite	0.412421882153	45491	30002116	40135085	40135090
OGL8-Q I - Moon 1
	Bitumens	0.296050786972	45492	30001191	40075526	40075527
	Sylvite	0.279672205448	45491	30001191	40075526	40075527
	Zeolites	0.2242770046	45490	30001191	40075526	40075527
OGL8-Q II - Moon 1
	Coesite	0.315313249826	45493	30001191	40075528	40075529
	Zeolites	0.484686732292	45490	30001191	40075528	40075529
OGL8-Q III - Moon 1
	Coesite	0.534943640232	45493	30001191	40075530	40075531
	Zeolites	0.265056371689	45490	30001191	40075530	40075531
OGL8-Q III - Moon 2
	Coesite	0.541763782501	45493	30001191	40075530	40075532
	Zeolites	0.258236199617	45490	30001191	40075530	40075532
OGL8-Q III - Moon 3
	Bitumens	0.292343705893	45492	30001191	40075530	40075533
	Sylvite	0.312836229801	45491	30001191	40075530	40075533
	Zeolites	0.194820076227	45490	30001191	40075530	40075533
OGL8-Q III - Moon 4
	Cobaltite	0.331333428621	45494	30001191	40075530	40075534
	Coesite	0.240180253983	45493	30001191	40075530	40075534
	Sylvite	0.258492201567	45491	30001191	40075530	40075534
	Zeolites	0.169994115829	45490	30001191	40075530	40075534
OGL8-Q III - Moon 5
	Coesite	0.209461584687	45493	30001191	40075530	40075535
	Sylvite	0.301770836115	45491	30001191	40075530	40075535
	Zeolites	0.288767576218	45490	30001191	40075530	40075535
OGL8-Q III - Moon 6
	Bitumens	0.265093386173	45492	30001191	40075530	40075536
	Coesite	0.341173768044	45493	30001191	40075530	40075536
	Zeolites	0.193732842803	45490	30001191	40075530	40075536
OGL8-Q III - Moon 7
	Bitumens	0.211932078004	45492	30001191	40075530	40075538
	Coesite	0.270507633686	45493	30001191	40075530	40075538
	Zeolites	0.317560315132	45490	30001191	40075530	40075538
OGL8-Q III - Moon 8
	Bitumens	0.225962162018	45492	30001191	40075530	40075539
	Sylvite	0.308363348246	45491	30001191	40075530	40075539
	Zeolites	0.265674471855	45490	30001191	40075530	40075539
OGL8-Q III - Moon 9
	Bitumens	0.329100400209	45492	30001191	40075530	40075540
	Sylvite	0.275705069304	45491	30001191	40075530	40075540
	Zeolites	0.195194527507	45490	30001191	40075530	40075540
OGL8-Q III - Moon 10
	Cinnabar	0.309910714626	45506	30001191	40075530	40075541
	Coesite	0.166243478656	45493	30001191	40075530	40075541
	Vanadinite	0.175443097949	45500	30001191	40075530	40075541
	Zircon	0.348402708769	45503	30001191	40075530	40075541
OGL8-Q III - Moon 11
	Sylvite	0.296170711517	45491	30001191	40075530	40075542
	Zeolites	0.503829300404	45490	30001191	40075530	40075542
OGL8-Q III - Moon 12
	Coesite	0.24613173306	45493	30001191	40075530	40075543
	Zeolites	0.553868293762	45490	30001191	40075530	40075543
OGL8-Q III - Moon 13
	Sylvite	0.53165858984	45491	30001191	40075530	40075544
	Zeolites	0.268341451883	45490	30001191	40075530	40075544
OGL8-Q III - Moon 14
	Sylvite	0.31722137332	45491	30001191	40075530	40075545
	Zeolites	0.482778608799	45490	30001191	40075530	40075545
OGL8-Q III - Moon 15
	Bitumens	0.30175948143	45492	30001191	40075530	40075546
	Sylvite	0.498240530491	45491	30001191	40075530	40075546
OGL8-Q III - Moon 16
	Cobaltite	0.329695940018	45494	30001191	40075530	40075547
	Coesite	0.174988746643	45493	30001191	40075530	40075547
	Sylvite	0.276250630617	45491	30001191	40075530	40075547
	Zeolites	0.219064697623	45490	30001191	40075530	40075547
OGL8-Q III - Moon 17
	Bitumens	0.468559712172	45492	30001191	40075530	40075548
	Sylvite	0.331440299749	45491	30001191	40075530	40075548
OGL8-Q IV - Moon 1
	Bitumens	0.20369578898	45492	30001191	40075549	40075550
	Sylvite	0.306929886341	45491	30001191	40075549	40075550
	Zeolites	0.289374351501	45490	30001191	40075549	40075550
OGL8-Q IV - Moon 2
	Bitumens	0.2162745893	45492	30001191	40075549	40075551
	Sylvite	0.275367081165	45491	30001191	40075549	40075551
	Zeolites	0.308358341455	45490	30001191	40075549	40075551
OGL8-Q IV - Moon 3
	Coesite	0.492969095707	45493	30001191	40075549	40075552
	Zeolites	0.307030916214	45490	30001191	40075549	40075552
OGL8-Q IV - Moon 4
	Cobaltite	0.333974301815	45494	30001191	40075549	40075553
	Coesite	0.217408776283	45493	30001191	40075549	40075553
	Zeolites	0.448616921902	45490	30001191	40075549	40075553
OGL8-Q IV - Moon 5
	Bitumens	0.252967059612	45492	30001191	40075549	40075554
	Chromite	0.367521733046	45501	30001191	40075549	40075554
	Zeolites	0.379511207342	45490	30001191	40075549	40075554
OGL8-Q IV - Moon 6
	Bitumens	0.282091408968	45492	30001191	40075549	40075555
	Coesite	0.220844075084	45493	30001191	40075549	40075555
	Sylvite	0.297064512968	45491	30001191	40075549	40075555
OGL8-Q IV - Moon 7
	Bitumens	0.17904701829	45492	30001191	40075549	40075556
	Coesite	0.314500063658	45493	30001191	40075549	40075556
	Zeolites	0.306452929974	45490	30001191	40075549	40075556
OGL8-Q IV - Moon 8
	Bitumens	0.228103816509	45492	30001191	40075549	40075557
	Cobaltite	0.368084430695	45494	30001191	40075549	40075557
	Coesite	0.222713321447	45493	30001191	40075549	40075557
	Sylvite	0.181098431349	45491	30001191	40075549	40075557
OGL8-Q IV - Moon 9
	Bitumens	0.337363153696	45492	30001191	40075549	40075558
	Coesite	0.273542761803	45493	30001191	40075549	40075558
	Sylvite	0.189094111323	45491	30001191	40075549	40075558
OGL8-Q IV - Moon 10
	Cobaltite	0.269759356976	45494	30001191	40075549	40075559
	Sylvite	0.481730639935	45491	30001191	40075549	40075559
	Zeolites	0.248509988189	45490	30001191	40075549	40075559
OGL8-Q IV - Moon 11
	Coesite	0.535514473915	45493	30001191	40075549	40075560
	Zeolites	0.264485538006	45490	30001191	40075549	40075560
OGL8-Q IV - Moon 12
	Bitumens	0.345233649015	45492	30001191	40075549	40075561
	Coesite	0.182486146688	45493	30001191	40075549	40075561
	Sylvite	0.272280186415	45491	30001191	40075549	40075561
OGL8-Q IV - Moon 13
	Bitumens	0.164087459445	45492	30001191	40075549	40075562
	Chromite	0.441452711821	45501	30001191	40075549	40075562
	Sylvite	0.167789027095	45491	30001191	40075549	40075562
	Zeolites	0.22667080164	45490	30001191	40075549	40075562
OGL8-Q IV - Moon 14
	Coesite	0.316029131413	45493	30001191	40075549	40075563
	Zeolites	0.483970880508	45490	30001191	40075549	40075563
OGL8-Q IV - Moon 15
	Chromite	0.410885334015	45501	30001191	40075549	40075564
	Sperrylite	0.207834795117	45499	30001191	40075549	40075564
	Sylvite	0.216556280851	45491	30001191	40075549	40075564
	Zeolites	0.164723604918	45490	30001191	40075549	40075564
OGL8-Q IV - Moon 16
	Coesite	0.545839726925	45493	30001191	40075549	40075565
	Zeolites	0.254160284996	45490	30001191	40075549	40075565
OGL8-Q IV - Moon 17
	Bitumens	0.361917614937	45492	30001191	40075549	40075566
	Sylvite	0.438082367182	45491	30001191	40075549	40075566
OGL8-Q V - Moon 1
	Bitumens	0.332604497671	45492	30001191	40075567	40075568
	Sylvite	0.46739551425	45491	30001191	40075567	40075568
OGL8-Q V - Moon 2
	Bitumens	0.440457463264	45492	30001191	40075567	40075569
	Cinnabar	0.189574569464	45506	30001191	40075567	40075569
	Coesite	0.262096136808	45493	30001191	40075567	40075569
	Zeolites	0.107871845365	45490	30001191	40075567	40075569
OGL8-Q V - Moon 3
	Bitumens	0.522191345692	45492	30001191	40075567	40075570
	Cobaltite	0.323493599892	45494	30001191	40075567	40075570
	Zeolites	0.154315024614	45490	30001191	40075567	40075570
OGL8-Q V - Moon 4
	Bitumens	0.16145119071	45492	30001191	40075567	40075571
	Chromite	0.653411448002	45501	30001191	40075567	40075571
	Zeolites	0.185137346387	45490	30001191	40075567	40075571
OGL8-Q V - Moon 5
	Bitumens	0.478145003319	45492	30001191	40075567	40075572
	Coesite	0.3218549788	45493	30001191	40075567	40075572
OGL8-Q V - Moon 6
	Bitumens	0.317419409752	45492	30001191	40075567	40075573
	Sylvite	0.300353109837	45491	30001191	40075567	40075573
	Zeolites	0.182227492332	45490	30001191	40075567	40075573
OGL8-Q V - Moon 7
	Coesite	0.316806316376	45493	30001191	40075567	40075574
	Zeolites	0.483193665743	45490	30001191	40075567	40075574
OGL8-Q V - Moon 8
	Bitumens	0.320323377848	45492	30001191	40075567	40075575
	Coesite	0.479676634073	45493	30001191	40075567	40075575
OGL8-Q V - Moon 9
	Bitumens	0.338249534369	45492	30001191	40075567	40075576
	Coesite	0.461750477552	45493	30001191	40075567	40075576
OGL8-Q V - Moon 10
	Bitumens	0.1589884758	45492	30001191	40075567	40075577
	Coesite	0.318898051977	45493	30001191	40075567	40075577
	Zeolites	0.322113484144	45490	30001191	40075567	40075577
OGL8-Q V - Moon 11
	Bitumens	0.173377141356	45492	30001191	40075567	40075578
	Coesite	0.305265665054	45493	30001191	40075567	40075578
	Zeolites	0.321357190609	45490	30001191	40075567	40075578
OGL8-Q V - Moon 12
	Bitumens	0.196623176336	45492	30001191	40075567	40075579
	Coesite	0.272729247808	45493	30001191	40075567	40075579
	Zeolites	0.330647587776	45490	30001191	40075567	40075579
OGL8-Q V - Moon 13
	Coesite	0.211685359478	45493	30001191	40075567	40075580
	Sylvite	0.289181947708	45491	30001191	40075567	40075580
	Zeolites	0.299132704735	45490	30001191	40075567	40075580
OGL8-Q V - Moon 14
	Bitumens	0.350327789783	45492	30001191	40075567	40075581
	Sylvite	0.20910038054	45491	30001191	40075567	40075581
	Vanadinite	0.440571814775	45500	30001191	40075567	40075581
OGL8-Q V - Moon 15
	Sylvite	0.509708285332	45491	30001191	40075567	40075582
	Zeolites	0.290291696787	45490	30001191	40075567	40075582
OGL8-Q V - Moon 16
	Bitumens	0.509944140911	45492	30001191	40075567	40075583
	Sylvite	0.290055841208	45491	30001191	40075567	40075583
OGL8-Q V - Moon 17
	Bitumens	0.303692579269	45492	30001191	40075567	40075584
	Coesite	0.239963114262	45493	30001191	40075567	40075584
	Sylvite	0.25634431839	45491	30001191	40075567	40075584
OGL8-Q V - Moon 18
	Bitumens	0.310111969709	45492	30001191	40075567	40075585
	Coesite	0.290777683258	45493	30001191	40075567	40075585
	Zeolites	0.199110344052	45490	30001191	40075567	40075585
OGL8-Q V - Moon 19
	Coesite	0.203805401921	45493	30001191	40075567	40075586
	Sylvite	0.293987303972	45491	30001191	40075567	40075586
	Zeolites	0.302207291126	45490	30001191	40075567	40075586
OGL8-Q V - Moon 20
	Bitumens	0.252881228924	45492	30001191	40075567	40075587
	Coesite	0.262551724911	45493	30001191	40075567	40075587
	Zeolites	0.284567058086	45490	30001191	40075567	40075587
OGL8-Q V - Moon 21
	Bitumens	0.287777900696	45492	30001191	40075567	40075588
	Coesite	0.283916085958	45493	30001191	40075567	40075588
	Sylvite	0.228305980563	45491	30001191	40075567	40075588
OGL8-Q V - Moon 22
	Coesite	0.319393336773	45493	30001191	40075567	40075589
	Sylvite	0.196793317795	45491	30001191	40075567	40075589
	Zeolites	0.283813357353	45490	30001191	40075567	40075589
OGL8-Q V - Moon 23
	Bitumens	0.276038169861	45492	30001191	40075567	40075590
	Coesite	0.266168802977	45493	30001191	40075567	40075590
